,C1_8-1-08_s1.CEL,C2_8-1-08_s1.CEL,C3_8-1-08_s1.CEL,E1_8-1-08_s1.CEL,E2_8-1-08_s1.CEL,E3_8-1-08_s1.CEL
1626862_at,7.40058371289871,7.50710299478948,7.44887837631335,7.55002975489058,7.52194235723248,7.33718218702267
1626863_at,6.04691091883003,6.04561885377141,6.22332427937561,5.85281477137137,5.82513043636229,6.15452809821934
1626864_at,9.93320016450194,10.058132140323,9.79876720754703,10.1081174599673,10.0022410044805,9.93099719787815
1626865_at,5.05342099579078,5.04506155916299,5.2058874216194,5.1830823668575,5.14434091278522,5.34850490607911
1626866_at,4.48916982053541,4.21374994085197,4.43173912244668,4.29077787963192,4.51739466428887,4.08333330632945
1626867_at,9.13592371877203,9.12033858638905,9.01816743481954,9.04351082493002,8.92504963116415,8.77828671199201
1626868_at,4.61026065609684,4.27147740515004,4.46397015069261,4.34245889981384,4.45982877709909,4.43563905396081
1626869_a_at,6.15180218582339,6.30935491253003,6.11906873352585,5.17099787824871,6.03190936847178,6.01405157738035
1626870_at,4.40861322438498,4.02812857410236,4.16518082135103,4.2081071123213,4.29757475560646,4.01049274841086
1626871_at,9.36320686729005,9.40404275467626,9.05662455170129,10.0259574946628,9.58744235027227,9.54341864827424
1626872_at,4.43954817527959,4.60511481644216,4.39529612499981,4.33039186109946,4.39545545541759,4.30709902779086
1626873_a_at,3.71034753923322,3.53256241404757,3.88866618803783,3.61658532694274,3.66921120625755,3.6288721156131
1626874_at,7.84327212323866,7.99720557308838,7.8775201426725,7.43056140236399,7.78289177271278,7.68258494705653
1626875_at,6.01443377814333,5.9303747440469,5.9827431449048,5.82829818277413,5.61895214613843,5.89030891513809
1626876_x_at,3.10390007846924,3.12134194701196,3.28302563821331,3.10602023826827,3.1916141205987,3.2639750084837
1626877_at,3.74770960673037,3.90525731505707,3.81947364917873,3.64110986933994,3.79295162571888,3.94180023739132
1626878_at,4.30237379083144,4.23488876486671,4.58028986707649,4.28216860291161,4.17159024159855,4.50139157435908
1626879_at,6.54045717315771,6.47704867981493,6.53819947715488,6.25506741042569,6.21802888207661,6.32520313809882
1626880_at,9.26092278115605,9.30344358428797,9.09331565112217,9.70095408947294,9.44086365271887,9.47764128655455
1626881_at,8.75511097379868,8.49283347471691,9.04364097326338,7.99160206449828,8.32299673270381,8.16699509212112
1626882_at,3.80010803267103,3.6164769177678,3.71232173650468,3.63724136288071,3.68241161409977,3.86274501474254
1626883_at,9.44107926715343,9.64187974341284,9.42994411149697,9.40342995879124,9.52706790050419,9.37830673016065
1626884_a_at,10.0603580335382,9.99934829112372,10.1593183394851,9.95677785529286,10.2173427054599,10.0272071058941
1626885_at,9.80662125609349,9.61570462864225,9.82185426185809,10.0594968912809,9.74644959606436,9.66672971988265
1626886_at,9.32580807080475,9.2508474497033,9.34485549267708,9.39418006284939,9.05861885540202,9.27318391249923
1626887_at,3.93478872694182,3.86363464983506,3.82834965711774,3.73146814594618,3.60718389916164,3.77038357456904
1626888_at,9.03482377081816,8.99935735791726,9.01444547734994,9.00346721012417,9.19315522029178,9.0102758284356
1626889_at,4.68218112415227,4.60932766573368,4.36740413463296,4.82234407525517,5.24837119736775,5.10513582005774
1626890_at,5.07344171362723,5.08585348306388,5.14019821078226,5.26195946170598,4.92011819978612,5.05166796950605
1626891_at,5.36929569177027,5.31451134498069,5.43577701417426,4.92067683094587,5.03637199216349,4.8558548795821
1626892_at,5.68553978997029,5.76771329584526,5.64770999213734,5.99704442416822,5.91926649178464,5.87305586773529
1626893_at,13.0452974790654,12.9797913014349,13.0678693830184,12.6849248969862,12.8044487811538,12.8904815458052
1626894_at,4.93745956656041,4.90910050816257,5.00176284626748,4.98929128360331,4.65825566737615,4.93819142811102
1626895_at,3.34793871129806,3.3962998079681,3.37581929603205,3.39379759930435,3.32746652505602,3.22188728109474
1626896_at,4.18958406229939,4.27847158558329,4.37288543692433,6.27406256249389,5.92179498218095,5.92454523120024
1626897_at,4.65266580546613,4.65626903106542,4.70399575247557,4.70292174425462,4.67576881757189,4.56161611891602
1626898_at,10.0275845417249,10.3216499964383,9.9422934561812,10.1036062557729,10.2544119128613,9.98554363763434
1626899_at,9.37141295256171,9.43558148401742,9.41254772041766,8.94951385750484,9.3236964443575,9.38668325361772
1626900_a_at,7.76447030346457,7.99444025550474,7.79739827544294,6.06694082225295,7.75473301093047,7.78915048922501
1626901_at,8.02316044878136,7.81340683386998,8.10337768388646,7.75558782569955,7.8181564574836,7.78792433797006
1626902_a_at,12.1978372959334,12.1604110102688,12.1444598342633,12.2562637890296,12.1476070944668,12.2083621168335
1626903_at,5.29993994754416,5.27359551214203,5.16832266812923,5.32310776760583,5.47776537016253,5.40763993418061
1626904_at,4.75352198451245,4.897355142362,4.66121464880873,4.65560790520244,4.9546298343414,4.86449133785913
1626905_at,6.60068689970736,6.39251961931013,6.69807924696644,5.89671598877905,6.4008137617852,6.32209083479334
1626906_at,4.1558638463628,4.13775318780599,4.04599517561434,4.19350211385308,3.97469966439427,4.06204628979397
1626907_at,5.40440880022657,5.2965369080179,5.53346992207937,5.27438247543822,5.23635207297934,5.27431371735856
1626908_at,6.63809117051778,7.25262263900296,6.48697709416511,6.63536827438877,6.6256135478225,5.94355858336623
1626909_at,4.23973127426951,4.01625599746616,4.09666647095157,4.21417068457927,4.03099965545647,4.0192638283167
1626910_at,11.840164796303,11.7271354735857,11.8199966210203,12.0093565711878,11.7449406718027,11.9540491571813
1626911_at,7.10827908524751,7.0260582315073,7.03938788711906,7.34999811786632,7.23240724899197,7.04758415219928
1626912_at,3.72556804938603,3.74895182814733,3.64961399368118,3.89924837165449,3.90461233798488,4.06183093812623
1626913_at,3.77390538264439,3.66618554138434,3.57422526332072,3.76425443651797,3.56697509606001,3.63603717255162
1626914_at,3.79105437098121,3.87964515019846,3.85452952628558,3.99042777879598,3.81777989724287,3.77955724895963
1626915_at,4.60913550696586,4.18381819718371,4.7160560824166,4.52770249120243,4.46708844700779,4.33885216413996
1626916_at,3.99173473888601,3.89462367188319,3.87926511824711,3.78055841361453,3.74434341590947,3.88901076243992
1626917_at,8.34367161330296,8.15852443538158,8.42517426715147,8.11449678304521,8.01754212768265,7.94955092883435
1626918_at,9.5651713438543,9.67789853885005,9.62463110359045,9.85977439877359,9.91278642430416,9.81413798162664
1626919_at,4.48541278733911,4.39575688321706,4.64823938227551,4.23739539279518,4.36701168593028,4.45157804885665
1626920_at,4.35260956937741,4.12617168117368,4.32800414228837,3.99388375414447,4.0798899110979,4.0971855378368
1626921_at,4.37059069885002,4.14959410001337,4.15485410946143,4.30639026124874,4.25842645779156,4.19427975774501
1626922_at,6.99449918995709,6.88979519396974,7.04053140057927,6.75288193158959,6.84878401702194,6.79105015561036
1626923_at,4.19720623762314,4.02711861861084,4.07436061306937,4.24937656045923,4.11862467394368,4.11760543488689
1626924_a_at,13.6561233461337,13.6302746037146,13.6506326472244,13.7627965676287,13.6721674069224,13.5933280094362
1626925_at,10.1451975358975,10.1196413329368,10.0279408630355,9.96465057792032,9.96720539581701,10.1699606194008
1626926_at,3.97715065129548,3.74021661219438,3.96709545808491,3.98229903853469,3.74413501621122,3.89030271276361
1626927_at,4.23693614047999,4.40025615064887,4.2394425055383,3.84765042802694,4.39734505483951,4.2971590733942
1626928_at,7.42831923389417,7.68867866721005,7.28725838948797,7.56463927498924,7.80940966410164,7.37005533126104
1626929_at,4.63974767659247,4.62861275972509,4.52360547510258,4.82164223592194,4.70499759820537,4.56951657851115
1626930_at,9.44889611402989,9.49703967390064,9.4320104306732,9.5685012462347,9.5755868383596,9.43962122812565
1626931_a_at,13.9665547119643,13.9986180372906,13.9725550326748,13.9066524625159,13.9311062488356,13.9425528307357
1626932_at,4.46746376151702,4.52668692032434,4.60296951338832,4.51322972078159,4.35446897679097,4.47597358041916
1626933_s_at,9.22898427542279,9.25472621730508,9.203483443905,10.0204531467841,9.94718417298987,9.88256620989127
1626934_a_at,9.35774136963389,9.40131884433699,9.47229681457541,9.21159398446262,9.52740099965059,9.60426083937281
1626935_at,6.93512449261105,6.78761632747788,7.09674699820586,6.61807725281916,7.31874681122237,6.87588845643444
1626936_at,4.16425990759319,3.87256528484719,3.99408562037105,4.07454491509995,3.95006722063257,3.94076030636109
1626937_s_at,4.73878398321893,4.82881183579295,4.76368420234005,4.55040983028207,4.66020029790707,4.40012427100648
1626938_at,4.38036443110416,4.49374558574101,4.42566712471352,4.38299218620327,4.27986291396135,4.49372894886566
1626939_at,4.89705835657437,5.00316667673335,4.80265746985319,5.08556052026017,5.00157618014104,4.59417734238217
1626940_at,9.84531148061166,10.0490577671815,9.8733317272426,10.0050301914261,10.1126799826414,9.98829433041138
1626941_at,4.49033291671655,4.32931028166212,4.50123321286285,4.71315563295622,4.34974883012402,4.45106391402156
1626942_at,9.8129203297826,10.0253272191127,9.82541482422959,9.89954244410323,10.0974770483874,9.84241173565588
1626943_at,6.15058197372485,5.93778299282766,6.22498294298198,6.03674043895205,6.0269608770633,6.00038772159267
1626944_at,4.52442441106869,4.09154552723896,4.23982066514969,4.21860990680448,3.96787897843252,4.3819327067028
1626945_at,10.2569574103022,10.2247040486867,10.1441023403313,10.4209444452481,10.1921681539829,10.2368335750523
1626946_at,6.97188576391218,7.07655595685555,7.11747317348746,7.56282307815726,7.22004893460254,7.11826917817941
1626947_s_at,12.0054746024411,11.9925825058267,11.9356944367477,11.9084706105643,12.0619703286564,12.1044690475686
1626948_at,8.20484008801248,7.9311208155917,8.20229605548955,8.04136435334831,8.11176345101846,7.97811592519543
1626949_at,7.81911648679236,7.75271760866362,7.95253221571425,7.81028765648897,7.67168201794172,7.80191669525033
1626950_at,3.6671507023082,3.59825589790112,3.63446674505655,3.67698968875249,3.62517829595669,3.71682654449468
1626951_at,3.75801308824243,3.5546716999023,3.71306924244794,3.85510418787869,3.65919476697757,3.89172705209826
1626952_at,5.18188428210828,5.20587795274915,4.95051821730581,4.77053655617998,5.20286934647199,5.14603680885192
1626953_at,9.2079761896678,9.27760484072266,9.50280600799612,8.96813647933501,9.29406215276773,9.25745183504438
1626954_at,4.58818701816453,4.59470748787494,4.35206584418705,4.34237510588966,4.46314322910249,4.31927146739728
1626955_at,5.88523218405952,6.04110454231156,5.80129764988886,6.07945378900391,5.87992749849509,5.93705062635204
1626956_s_at,3.81112501397531,3.61873133752626,3.82896291804989,3.64904703454104,3.48948485326558,3.71517196348897
1626957_at,3.82333272858027,3.88735798430988,4.01025590588067,3.89736512709935,3.76640680491648,3.87311777864308
1626958_at,5.04777042601054,4.67848495437826,4.98077645114631,4.87113470750039,4.94312056582593,5.01002476236681
1626959_at,4.51680841723335,4.43702130288742,4.56888826578412,4.63906311013798,4.26102905565786,4.56287188937097
1626960_at,4.03347537114613,4.10515443396733,4.349689946265,4.27450096140491,4.18781677483261,4.34253133205415
1626961_s_at,4.24925532359814,4.09080516977808,4.27490211231876,3.97434697674503,4.18929203158826,4.18606621949314
1626962_x_at,3.82225293909808,3.56934588871511,3.60273847691979,3.68422790157222,3.59516635037298,3.86555089992757
1626963_at,5.08494223609839,4.96933756170606,5.15381393883223,4.96231586180092,4.81321737581471,4.94084181715064
1626964_at,14.0566871577105,14.0441211557899,14.0456148636827,14.0228797086997,14.0065226063992,13.998349010703
1626965_at,8.84286214279149,8.80706774665277,8.92320295520874,8.70753810317601,8.72640590680715,8.66626566506101
1626966_s_at,5.37873602127409,5.48701892206816,5.53907269230051,4.67794175828457,5.22860969449467,5.15438829693514
1626967_at,9.77876069163651,9.73034503625487,9.67765468304696,9.62060695814493,9.71013879607177,9.64572792221577
1626968_at,10.3648770431625,10.2770239149793,10.4728279447939,10.219909861699,10.4471828365665,10.4856758015355
1626969_at,4.21323674255024,4.0854562680956,4.25807478251893,4.03840143672838,4.37982048046874,3.85493899574214
1626970_at,4.94960453732413,4.70306778175566,5.00808731423073,4.70815413063056,4.90473668266197,4.79075584021042
1626971_at,4.71093166369386,4.58149443759829,4.5732784674575,4.55235476028344,4.52628854911935,4.43407604453184
1626972_at,9.41476143080325,9.6060711426822,9.50299475369091,9.3399169950768,9.49900098353125,9.36124902742169
1626973_at,4.29367069750798,4.38141835751175,4.49582820357693,4.56705205169453,4.27128806353748,4.56157506205723
1626974_at,5.11201158467117,5.12173113658284,5.17282841150255,5.35384879235497,5.20693748254632,5.24934318666124
1626975_at,4.25231282192386,4.44313790139891,4.54496329179776,4.1923115698663,3.92541279494123,4.13903961991779
1626976_at,5.11308579952944,5.15856157182652,5.32860459517162,5.3142462276446,4.93918925521258,5.25893383478285
1626977_at,3.28567817566977,3.58909188405258,3.41493167151796,3.40388054031981,3.32928221101819,3.70784048231684
1626978_at,8.78004555373933,8.76885996033853,8.94133293130496,8.8714129064646,8.78139136067561,8.77737826205844
1626979_at,3.67891061193315,3.89004951180216,3.77585571212423,3.61376237629972,3.70947897840049,3.86126573197538
1626980_at,11.204171260248,11.5362355169279,11.2644722018244,11.2802624753916,11.3892763151458,11.3780435068202
1626981_s_at,9.32350520438301,9.21599566113538,9.28498140188755,9.3173767395265,9.38885282528214,9.51890091429901
1626982_at,3.99248715576694,3.82170085543405,3.94416772428197,3.99371288150679,3.81954847143271,4.0814996309656
1626983_at,4.9251022109009,4.8520585274269,4.87009242817512,4.71567181758822,4.70417725265855,5.0148224426113
1626984_at,6.73252658227358,6.868241702025,6.73245152836621,6.29042968725632,6.51963140382453,6.35772272091129
1626985_a_at,9.40680699510615,9.44060585262222,9.41081343060121,9.52230919801364,9.61433550899307,9.49080041104969
1626986_at,9.28237248009634,9.3403233062678,8.98333138132436,9.42450554948846,9.31493265343236,9.20295836907942
1626987_at,3.87047763810958,3.56925681924072,3.8172791879435,3.66535591067254,3.66096868593283,3.56490170890296
1626988_at,9.42625311790369,9.36629676280255,9.49174808167915,9.21399160417765,9.32551590525439,9.32370234435373
1626989_at,11.4821989968423,11.3760005236974,11.7885499620203,10.167180694227,10.9520142575147,10.8242503670638
1626990_s_at,9.92843837282764,10.1135658161836,10.1223074379667,9.56673083585564,9.99330752781901,9.93913117137483
1626991_at,4.01350096749785,3.88436511533973,3.96072362259174,3.75355230634364,3.7764743583945,3.9509782465701
1626992_at,3.90123117078951,3.94489352828837,3.97951377015891,4.12766627268382,4.15978586195367,4.05213887924131
1626993_at,11.7278461123298,11.6938189954495,11.6803823692281,11.7579562253754,11.8550977516747,11.8021268457139
1626994_at,3.87422851153584,3.56539095231021,3.82500883375416,3.80416952761417,3.6983249281819,3.81835041070934
1626995_at,4.10636941340014,3.9484158298141,4.42276085032051,4.24513228607686,4.33805117893343,4.1498713699108
1626996_s_at,5.06644091131824,5.14004759087895,5.31001181825174,4.65891193847025,4.82080260012385,5.03769406715686
1626997_at,8.23746906068128,8.36458662322999,8.08085136126661,8.69990972740935,8.43502020643533,8.56162918321684
1626998_at,7.02324818572962,6.94762023005637,7.12969221234845,7.3085608192126,7.12731258500076,7.15224571910906
1626999_at,4.95019662309416,4.84458969459645,4.8970846368758,4.67600143846557,4.40067093449648,4.79626623497687
1627000_s_at,8.94094845548488,8.90082140053919,9.1490965064446,8.57046971316154,8.87503056131011,9.04252512943317
1627001_at,3.73550804941283,3.7871630609931,4.02200942413182,3.9435416311626,3.85070318234097,3.76787103754001
1627002_at,8.50019804985419,8.65223735157871,8.26312310933249,8.28370656144411,8.58953547404708,8.39926696565933
1627003_at,8.72643888463005,8.80386056981635,8.39259421546276,9.23779842763434,8.90632179076396,8.93902089865704
1627004_at,8.42389430128519,8.54385207927139,8.38915096631886,8.53024787949575,8.58125971247697,8.48239656013087
1627005_at,8.93625917668952,8.99738881259028,8.78546382074523,9.17658910350599,8.9301509047948,9.15753867422797
