,C1_8.1.08_s1.CEL,C2_8.1.08_s1.CEL,C3_8.1.08_s1.CEL,E1_8.1.08_s1.CEL,E2_8.1.08_s1.CEL,E3_8.1.08_s1.CEL
obst-A,11.7097709678931,11.5808753173282,11.7841114587961,10.8221482519534,11.4287524776155,11.398979014736
obst-B,9.98132125314227,9.96669533523695,10.0679210389892,9.81534128551605,9.77777820779825,10.042858997008
obst-E,10.0250462159874,9.78006630545338,10.396553371903,8.72697863886654,9.37210395283319,9.23065895959634
obst-F,5.67381074153078,5.49704132240828,5.65529594566097,5.76573265709511,5.49129822315134,5.5794353057997
obst-G,4.31684226761838,4.18822647555917,4.18748041487244,4.47842212369145,4.25483705954819,4.30682216452725
obst-H,7.27345208600646,7.19469895636242,7.45789675488922,7.1548790620594,7.279886248888,7.28659442088402
obst-I,3.84781967966893,3.72888180401213,4.00171514262866,3.90210360766404,3.85725046165615,4.04365164028419
obst-J,7.5911002329597,7.30672326251529,7.92914462187184,7.07676174664601,7.73428959498635,7.38929179335617
oc,6.97188576391218,7.07655595685555,7.11747317348746,7.56282307815726,7.22004893460254,7.11826917817941
Ocho,11.3762717020599,11.5929734721188,11.4581983934231,11.5986570994169,11.7273212987158,11.6232308064307
ocm,9.46112918090806,9.78585374605897,9.44997618649444,9.63741871142354,9.78840841380022,9.58466374024595
ocn,4.00784089369648,3.75609108251901,4.00715325661977,4.21997894242896,3.83085992981426,3.7493727003697
Ocrl,8.70191733647551,8.73863802104528,8.85902928262159,8.86495292114531,8.93022047349943,8.87904079989449
Oct-TyrR,4.8908002296484,4.98645563345761,4.88156142717837,4.80305462880146,5.08108593879214,4.78985904799293
Octbeta1R,4.00110294636068,3.92476971359879,4.01298103874545,4.25522550607756,4.01167551554503,3.89688774031164
Octbeta2R,4.2084662573007,4.14112260193271,4.38043205148289,4.31236031964605,3.96819498358424,4.19673035875927
Octbeta3R,4.66288208905667,4.57624880793936,4.56488474971988,4.51591129720359,4.40423820763234,4.40815976574308
Oda,12.9193451631456,12.84476811834,12.8198820642658,12.8047153448318,12.8388038811117,12.7998404851208
Odc1,6.31360832397315,6.09656972364812,6.45903610675767,6.0788152217979,6.19308601443182,5.94133798662382
Odc2,4.24244480357715,4.28171084781002,4.35239507062383,4.12817539461094,4.30794060980379,4.32155599145657
odd,9.61606002796459,9.50416942391326,9.5562466127753,9.72487781693547,9.78080928570276,9.54573336195596
Odj,9.91359294930827,10.0377002119662,9.79660159398706,10.5149056771684,10.1455104250535,10.0633926494903
OdsH,4.78950032762363,4.62577823031572,4.69156003435703,4.96335100674942,4.66465950286908,4.71322023844566
Oga,8.72380330769936,8.62759861972926,8.68510060574073,8.80420912958016,8.74507072441524,8.73008335670641
Ogg1,8.96344134125251,8.9337279845534,8.7616430366454,9.30133138800456,9.05070356213573,8.95094571049616
ogre,11.5422922048881,11.5654998752602,11.7142679481817,11.4675404032146,11.6368126055063,11.7573354978621
ohgt,8.90901016182235,8.90049674242096,8.85824439860862,8.93549611423617,8.97708901783362,8.98408615481199
okr,8.27513378028929,8.54960980640685,8.23275148898521,8.71151624051594,8.60943874527396,8.32174304001398
olf186-F,8.00519249877848,8.12775137750918,8.03656186372612,8.32142022202418,8.35576303181105,8.17177776684693
olf186-M,7.1485979839278,6.87500780669512,7.21309460228864,6.84042427142319,6.91581725351989,6.84952935842197
olf413,7.32736825196933,7.27607426865765,7.14397635962603,7.41466483660024,7.54899045759577,7.79664115449152
Oli,9.65352597910967,9.49692884209397,9.71432417489786,9.73768722669932,9.92664410549209,9.87211018769882
omd,7.35565402504834,7.49208468199313,7.31679762486746,7.56150717847819,7.6568007465751,7.50063201987223
ome,4.65614849200177,4.55193669218587,4.64766712507364,4.76062539349057,4.99526707831179,5.14448368320573
onecut,9.03770846273312,9.017137710142,8.98342668398454,8.70355644200491,8.92249904740057,8.82603597023405
opa,9.65543886154203,10.0613139913953,9.58728790144273,10.0245197425532,10.0220063388457,9.56054559542022
Opa1,9.85201125651952,9.98164826126441,9.87165085113417,10.0386341000778,9.94466516491416,9.9270395333125
Opbp,9.07977566437282,9.21119869089362,9.09977172187132,9.22220290451754,9.24891283303901,9.07730905137145
opm,8.91628336898406,9.09285818777586,8.89609312279738,9.27264541859771,9.17320969224341,9.01824316268001
Optix,8.15642629658313,8.30830191412486,8.18979577151822,8.6684952049028,8.54996122066801,8.2855870734464
or,9.39283955698756,9.29674238174398,9.29507509641142,9.64665018852818,9.30935366557394,9.29843079531637
Or10a,3.72006833681435,3.76714095257534,3.77728480711648,3.70676185310617,3.75337891469741,3.78569178168821
Or13a,3.73593617051826,3.7628836305535,3.69855519041499,3.87109375363011,3.77982481620743,3.66954077832996
Or19a,5.99405945180668,5.96881425364341,5.96534014064947,5.54962825169204,5.82923702507824,5.93189851862852
Or1a,4.02090513888005,3.87612979538552,4.08687385423661,4.15825564424409,4.04159650147753,4.32396967801054
Or22a,4.78792150966225,4.72226289456507,4.75728584040327,5.20396105983089,5.20049659162932,4.85129418161932
Or22b,3.76969620988822,3.75066947048073,3.91339055835745,4.10683066529204,3.91159541354895,3.86891986523989
Or22c,3.57143012354953,3.68618226625007,3.41774076499361,3.52973656404245,3.33949673428356,3.46028727082177
Or23a,3.6767294428193,3.39252644796136,3.60465521676505,3.39252644796136,3.37549755800352,3.46372415776441
Or24a,3.80534187297877,3.82123707855669,3.69502601196064,3.78773109016071,3.652787723234,3.83781355605078
Or2a,4.76493181702326,4.69147864742403,4.94003401260456,5.01315067580226,4.9598989221385,4.852101979011
Or30a,3.9300951772223,3.77227575314965,3.93751270800251,4.11807090668221,3.72599451305256,3.93005535888795
Or33a,3.73093381949875,3.55160151325496,3.64008215357529,3.72026103661065,3.5617780177624,3.61211248829031
Or33b,3.7262969020189,3.86326831032084,3.67108976530612,3.81120660528879,3.66542195096716,3.87562319202507
Or33c,3.74419261465669,3.55178848748885,3.7480846450549,3.54877852014846,3.48945692780555,3.47053246327772
Or35a,3.73116165876916,3.78805292701398,3.74874358536488,3.77784435457128,3.65134141153052,3.651751516594
Or42a,4.32115988081724,4.58556986724738,4.60299770962298,4.47060809288376,4.5308004654939,4.69240984048414
Or42b,3.53558166085382,3.60250500785612,3.47507551327001,3.50994218535602,3.51520518532802,3.57253246398688
Or43a,4.77327839062426,4.57729731273396,4.78510851077517,4.73447155659287,4.66194758196084,4.75059384940568
Or43b,6.04874560974231,6.39480461784493,5.87458570060495,6.13453545713875,6.44078655980107,6.30488560558456
Or45a,3.65334017285255,3.3227444570682,3.44479667664538,3.44091203419,3.38099887044693,3.35484596003971
Or45b,4.80117702869388,4.69046308699046,4.58724646819705,4.4536957721315,4.39568062762894,4.5479331756688
Or46a,3.52314191675699,3.537502275906,3.55019255114125,3.51547973377983,3.44234631441838,3.55807177533628
Or47a,3.3568307685668,3.46638269661128,3.55882486531564,3.65689554460334,3.23279447865893,3.47699834300279
Or47b,4.17887157792901,4.18036094770737,4.18879637587551,4.19703136478205,4.09418171649552,4.28374493939546
Or49a,3.43934333228701,3.3566178155402,3.38737117363436,3.44346668942456,3.48544532949762,3.54817360669533
Or49b,4.12279871590532,4.01582079158427,4.19571523317441,4.0625467074888,3.97819124543194,4.0096844608161
Or56a,3.33168449325862,3.29185000702995,3.18794244385545,3.41211459399481,3.54578672032983,3.52690296704795
Or59a,4.26280690971005,4.4075715527665,4.34762740542344,4.04533249139738,4.16263412170633,4.40915948928978
Or59b,4.47478626840509,4.38337474165094,4.57403487462022,4.73320298120027,4.3467345630053,4.39115179933209
Or59c,4.37097398973361,4.39632120817512,4.33024354733287,4.56006922751927,4.26188429006346,4.65370645222712
Or63a,4.44593546489555,4.51842079720969,4.45533410644983,4.47238299915213,4.45974716644555,4.49570777807357
Or65a,3.86352992851683,3.79481221353116,4.17293426494856,4.03330321646494,3.78574650073751,3.98577878218464
Or65b,3.93479302476899,3.96085111313986,3.91912790759543,3.93035324600249,3.7423005473583,3.9068315084698
Or65c,4.63434691244287,4.49373380891622,4.72463390611239,4.58912754779259,4.3979737211492,4.36604161829429
Or67a,4.33496597076216,4.25032423631637,4.23314306637888,4.37468160722431,4.37215021847104,4.48207888829533
Or67b,3.5954103628693,3.7098180501326,3.64588583172087,3.92280187374884,3.68134528792305,3.91510594267869
Or67c,3.51541668000105,3.45738873938886,3.53709870517386,3.47621459458178,3.34382950877298,3.47627623132001
Or67d,3.64433776397352,3.41276311108589,3.63871588510181,3.63069077493601,3.63161782589444,3.58215115346295
Or69a,3.50524466231879,3.27649933798131,3.45824415224093,3.44925175607373,3.31268839070932,3.6261082288176
Or71a,5.44723857854323,5.39913083536745,5.47148784176448,4.66536840860851,5.20020911585498,5.42206757607081
Or74a,4.64687555726794,4.59379529511992,4.59674256148453,4.61895146155776,4.50968624284579,4.5923359560429
Or7a,3.89449506668293,4.07192703875125,3.93689131105424,3.95992318853871,3.83051015505027,3.83036565738795
Or82a,4.30328861004851,4.55705174405712,4.37362720213596,4.29689577967562,4.23513523580015,4.48007932315608
Or83a,3.82052949414367,3.91691198481391,3.85933428801259,4.10296184883617,3.90745123648395,3.88886313290951
Or83c,3.96496608183681,3.98464579045293,4.1242357341695,4.16611634612567,4.02052114489469,3.9370569528866
Or85a,3.3553237394291,3.26619282088045,3.47839643253376,3.51545538785022,3.36352553939898,3.39873517811414
Or85b,5.33432452596245,5.22196912244056,5.23230010541721,4.92785840408229,4.90539885425453,4.97915734976585
Or85c,3.85188715654905,3.75154386444418,4.08491298533614,3.79273015448127,3.5641387939961,3.73357085348501
Or85d,3.69694267542205,3.7335293195627,3.72637263383328,3.81587540832135,3.68044099908765,3.73197564550267
Or85e,4.93335956441454,4.83753569541052,4.76710683077901,4.82849692042285,4.85445523285304,4.88304241196782
Or85f,4.03169887259109,4.12421230866354,4.07238815165271,4.20947648115173,4.02503304496352,3.81520691892971
Or88a,4.41558618506324,4.13484753432418,4.15415332340983,4.22698827225438,4.03204436138801,4.11818922185942
Or92a,4.09940337676921,4.0644359009011,3.93214398006904,4.31692156981037,4.1413597818164,4.35047086492463
Or94a,4.86786783761019,5.03647295957385,4.8340486686238,4.94325027081417,4.94132487520134,4.97296583102782
Or94b,5.03542869883287,5.13341367396843,5.11835622989993,5.11528034633687,4.73876037337714,5.23492548666199
Or98a,3.43680810561667,3.41612128335219,3.23375903547382,3.33877633609482,3.27977370213092,3.45745293198418
Or98b,3.78873941257547,3.74470036208309,4.01471828288875,3.98716476335427,4.05799630793754,3.81728692535696
Or9a,4.15085220608163,4.4005144820868,4.21554973052409,4.09201360526621,4.0288431288771,4.30420599932175
orb,4.50586814483942,4.67354234525333,4.48045446538428,4.9515245097502,4.67000069915507,4.5712320421063
orb2,7.31298060862042,7.46972669668196,7.3741245140734,7.20208051362861,7.41614946382409,7.32422614012667
Orc1,9.02898304278619,9.36081275061922,8.99980611952058,9.25257108253426,9.2179177850557,9.03711500061927
Orc2,8.05240879416464,8.47898047245442,8.07408925874557,8.7210781187731,8.66692041095359,8.45752128263717
Orc3,7.88483960278327,8.47640929951051,7.82326585686008,8.45610011150596,8.37199117457806,8.11863393869324
Orc4,8.23595928339538,8.65594942343018,8.16308125071694,8.49611485890536,8.58712461748584,8.40277461607596
Orc5,8.71105253291363,9.00571102316165,8.62157623662587,8.99117329276896,8.93555210691106,8.72990430770225
Orc6,8.60755083358145,8.90925735457809,8.51105935985666,8.96715159460961,8.93697234206875,8.76781289045749
Orco,5.41424161591871,5.29876708207256,5.59766683333918,5.4441254586955,5.16268106788276,5.34126036177095
Orcokinin,6.8035443575197,6.9778613019179,6.87358252811516,6.93193819657971,6.85766334710469,6.71137038076685
Orct,9.52732792546181,9.3369331586731,9.52517100242283,9.56219829615072,9.44169837179436,9.50316736842436
Orct2,8.97312521571485,9.00694844540846,9.08918814862665,9.30591247201069,9.13361675896952,9.26705432763397
ord,4.40357458224119,4.55525571230535,4.31254930325081,4.59321789716289,4.51842672375775,4.49777790035534
org-1,6.42185959888832,6.56129900732788,6.28824781649414,6.08962827901987,6.5932352667161,6.45280189170011
Ork1,6.32203847264897,6.37671992683649,6.28631142559885,6.4578226944674,6.6500075515367,6.32592671210126
ORMDL,8.34475197362945,8.42046533804236,8.28312810690184,8.44408189972586,8.47671383580199,8.47504403106709
ort,3.89876998339107,3.80573774237468,3.99364786185563,4.03946131477854,3.88949329821889,3.93220217171569
ORY,3.08639295688232,3.14525612466537,3.01226273669087,3.12901709237407,3.11120819470977,3.16972232181952
Os-C,5.17808943386125,5.19224853617597,5.02001317283695,5.38232404194388,5.16253729678998,5.13426526313074
OS9,4.15147456877291,4.1697711169296,4.12058012113194,4.17943543675744,4.11210552882306,4.24230342913788
osa,9.19882815477638,9.26797649177456,9.18519467908353,9.45583602522716,9.3195481700429,9.07970576575509
Osbp,9.98041184966947,10.0119245261314,9.95485619069254,10.0063055646856,10.0018801636218,10.0107935853082
Oscillin,9.45710488409529,9.48966267862377,9.44756024671685,9.60412588035825,9.71810251289353,9.96115561025355
OSCP1,5.52902235088001,5.48813072553632,5.68274515757014,5.63507332608333,5.46117738454388,5.69405933589866
Oseg1,7.77769814859389,7.77625613728852,7.91970087363092,8.00138741157142,7.94031499198225,7.91810069960328
Oseg2,4.72907694756771,4.73562620108287,4.6753221360183,4.98435593215306,4.70245250020888,4.76920250959573
Oseg4,8.32221995897468,8.24355134833602,8.28434905337779,8.31886073614897,8.23258479202677,8.34745305131289
Oseg5,5.91845300713679,5.76825739438438,5.91873404734401,5.89910609884986,5.75739652857881,5.80431272347539
Oseg6,6.69919946543756,6.9370311315063,6.64286028523837,6.78101966313272,6.99113308732669,6.82153357057144
Osi1,3.96635835640699,3.94070284203794,4.03386386234278,4.02387564570302,4.05770998354936,4.14205452693448
Osi10,5.52455329970684,5.50845294694563,5.35521819667833,5.84799768498495,5.38659409821423,5.08174089952368
Osi11,4.89155817761863,4.71770528447816,4.86524734964385,4.72198173107443,4.58406542947837,4.63308583085242
Osi12,7.6354692789071,7.82137603229166,7.03873281486512,8.46694323533841,7.82216699762042,7.92187993803119
Osi13,4.5046761476028,4.70593911656295,4.46085933059251,4.64524586866815,4.57241276030468,4.51907740681178
Osi14,11.6744422419767,11.8224095313596,11.3835257072388,11.9670861209149,11.650372846168,11.8776333674294
Osi15,12.9501052105489,13.0623589854095,12.973299916731,12.977373474546,12.8526959251556,12.9673901397759
Osi16,5.82799118524139,6.00952002845019,5.45891453805398,6.54586290922122,5.9422441677418,6.14784701875334
Osi17,7.20643884471405,7.49877083210902,6.8134451584044,7.80968805665265,7.42159135585547,7.57237315995618
Osi18,11.115642288799,11.2959398804455,11.1688592701816,11.1166891217286,10.9335638558423,11.2272097795625
Osi19,11.7308820877087,11.8600273423653,11.6767799913496,11.722625522542,11.4622923283918,11.7434316185462
Osi2,9.66380576104351,9.72894437666491,9.83841764361163,9.20261999639197,9.36978135165278,9.59325462438708
Osi20,12.5108997270958,12.6113335435095,12.6018998525158,12.5817755262442,12.3811602397407,12.6147541394455
Osi21,6.25882539516955,6.23041800147605,6.30931830518846,6.17127951685033,5.82813593992283,6.21161086123365
Osi22,3.87266796685142,3.86624849891174,3.91451777015823,4.05502085467336,3.87566078571933,3.81059014096068
Osi23,3.94782512736523,3.99584232046624,4.04365058843561,4.03364687590325,4.05147059635845,3.87369267192682
Osi24,7.73913010143666,7.99269654405379,7.14894695871236,8.31993773904022,8.00425637035127,8.09945746012038
Osi3,5.80752654508337,5.96259241765058,5.72424463860039,5.9119023139333,5.73270700571181,6.22955801926028
Osi4,4.95998081379407,5.05129974669836,4.95424070561361,4.97141478020798,4.87840018849589,5.05006826976211
Osi5,6.42221397052451,6.58655045532873,6.06444672486589,7.26713552803393,6.69581172306861,6.70888346341377
Osi6,13.7418437178527,13.765624366724,13.5521160203437,13.8746615994415,13.7467285556516,13.8736529542143
Osi7,11.2028661333022,11.452466588599,10.8892699336299,9.96008285582631,11.1684437291295,11.5182217432696
Osi8,3.99268277466274,4.09957253587863,3.95711484583548,4.2470702318983,4.02457731364693,4.13534568036382
Osi9,10.7924502506776,10.8961423291464,10.5319866194054,11.054583808959,10.6562925403522,10.8985181347738
osk,6.71794594336062,6.97873500757211,5.91811166092512,7.559110228122,6.57721272258502,5.9799611230572
osp,10.3210157252312,10.3198584558902,10.1812307317363,10.1203168168288,10.3146411846645,10.252413930629
Ost48,10.9659165474519,11.0458434755738,10.9451979917323,11.2029594699166,10.9938592650172,11.1603242458019
OstDelta,11.7173705434775,11.7554092945189,11.6619170061899,11.8398502799751,11.7350950087917,11.8047158538639
Ostgamma,10.9040923633328,10.857062303649,10.9247106073656,10.918077427378,10.9341295817375,10.941775659004
Ote,10.3183177531445,10.4734295598268,10.1790350046395,10.5028153996253,10.3981313438372,10.0817165919
otk,9.51733521152385,9.50133959463101,9.41071191574273,9.55949853997368,9.83898325257417,9.62096852428352
otk2,9.05387100150127,8.91120089281339,9.10926758948111,9.41001724340693,9.33884260630933,9.15528962978096
